Source,Target,Type,Id,Label,timeset,Weight,book
0,0,Undirected,608,,,21,3
0,0,Undirected,609,,,9,3
0,2,Undirected,610,,,4,3
0,2,Undirected,611,,,17,3
0,0,Undirected,612,,,18,3
0,0,Undirected,613,,,9,3
0,0,Undirected,614,,,17,3
0,0,Undirected,615,,,9,3
0,1,Undirected,616,,,9,3
0,0,Undirected,617,,,4,3
0,3,Undirected,618,,,6,3
0,6,Undirected,619,,,3,3
0,1,Undirected,620,,,10,3
0,1,Undirected,621,,,33,3
0,1,Undirected,622,,,16,3
0,0,Undirected,623,,,11,3
0,0,Undirected,624,,,16,3
0,1,Undirected,625,,,5,3
0,0,Undirected,626,,,18,3
4,4,Undirected,627,,,10,3
4,4,Undirected,628,,,6,3
4,4,Undirected,629,,,9,3
4,4,Undirected,630,,,7,3
4,3,Undirected,631,,,4,3
4,1,Undirected,632,,,5,3
4,4,Undirected,633,,,21,3
4,4,Undirected,634,,,8,3
4,4,Undirected,635,,,6,3
4,4,Undirected,636,,,16,3
4,4,Undirected,637,,,5,3
4,4,Undirected,638,,,6,3
2,2,Undirected,639,,,3,3
4,4,Undirected,640,,,19,3
4,4,Undirected,641,,,3,3
4,4,Undirected,642,,,3,3
4,4,Undirected,643,,,6,3
4,4,Undirected,644,,,23,3
4,4,Undirected,645,,,3,3
4,4,Undirected,646,,,8,3
4,1,Undirected,647,,,4,3
2,2,Undirected,648,,,4,3
2,2,Undirected,649,,,21,3
2,2,Undirected,650,,,5,3
5,5,Undirected,651,,,5,3
5,5,Undirected,652,,,5,3
5,5,Undirected,653,,,4,3
1,1,Undirected,654,,,4,3
1,4,Undirected,655,,,4,3
1,1,Undirected,656,,,11,3
1,0,Undirected,657,,,12,3
1,1,Undirected,658,,,10,3
1,4,Undirected,659,,,5,3
1,1,Undirected,660,,,44,3
1,3,Undirected,661,,,4,3
1,6,Undirected,662,,,12,3
1,6,Undirected,663,,,3,3
1,1,Undirected,664,,,6,3
1,1,Undirected,665,,,8,3
1,1,Undirected,666,,,3,3
1,1,Undirected,667,,,9,3
1,1,Undirected,668,,,5,3
1,1,Undirected,669,,,8,3
1,6,Undirected,670,,,6,3
1,1,Undirected,671,,,9,3
1,6,Undirected,672,,,6,3
1,0,Undirected,673,,,5,3
1,2,Undirected,674,,,14,3
1,0,Undirected,675,,,9,3
1,6,Undirected,676,,,16,3
1,1,Undirected,677,,,53,3
1,3,Undirected,678,,,3,3
1,1,Undirected,679,,,3,3
1,3,Undirected,680,,,3,3
1,3,Undirected,681,,,17,3
1,6,Undirected,682,,,6,3
1,1,Undirected,683,,,20,3
1,1,Undirected,684,,,95,3
1,1,Undirected,685,,,23,3
1,1,Undirected,686,,,6,3
7,7,Undirected,687,,,34,3
7,4,Undirected,688,,,10,3
1,1,Undirected,689,,,4,3
1,1,Undirected,690,,,3,3
1,0,Undirected,691,,,4,3
4,4,Undirected,692,,,5,3
4,4,Undirected,693,,,3,3
4,4,Undirected,694,,,83,3
4,3,Undirected,695,,,9,3
4,4,Undirected,696,,,4,3
4,4,Undirected,697,,,6,3
4,4,Undirected,698,,,14,3
4,4,Undirected,699,,,27,3
4,4,Undirected,700,,,23,3
4,4,Undirected,701,,,23,3
4,2,Undirected,702,,,12,3
4,0,Undirected,703,,,5,3
4,4,Undirected,704,,,11,3
4,4,Undirected,705,,,50,3
4,4,Undirected,706,,,33,3
4,4,Undirected,707,,,5,3
4,3,Undirected,708,,,12,3
4,4,Undirected,709,,,40,3
4,7,Undirected,710,,,8,3
4,4,Undirected,711,,,23,3
4,4,Undirected,712,,,11,3
4,4,Undirected,713,,,7,3
4,4,Undirected,714,,,54,3
4,4,Undirected,715,,,3,3
2,2,Undirected,716,,,4,3
2,2,Undirected,717,,,3,3
2,2,Undirected,718,,,7,3
2,2,Undirected,719,,,15,3
2,2,Undirected,720,,,3,3
2,2,Undirected,721,,,4,3
2,2,Undirected,722,,,3,3
2,2,Undirected,723,,,5,3
0,0,Undirected,724,,,3,3
0,0,Undirected,725,,,3,3
5,5,Undirected,726,,,9,3
5,5,Undirected,727,,,3,3
5,5,Undirected,728,,,5,3
4,4,Undirected,729,,,3,3
4,4,Undirected,730,,,5,3
4,4,Undirected,731,,,3,3
4,4,Undirected,732,,,4,3
4,4,Undirected,733,,,4,3
1,1,Undirected,734,,,3,3
1,1,Undirected,735,,,7,3
1,1,Undirected,736,,,3,3
1,1,Undirected,737,,,5,3
1,1,Undirected,738,,,3,3
1,1,Undirected,739,,,11,3
1,1,Undirected,740,,,15,3
1,1,Undirected,741,,,5,3
1,2,Undirected,742,,,3,3
3,3,Undirected,743,,,4,3
3,3,Undirected,744,,,3,3
3,3,Undirected,745,,,3,3
4,4,Undirected,746,,,3,3
4,4,Undirected,747,,,8,3
4,4,Undirected,748,,,3,3
6,6,Undirected,749,,,5,3
6,6,Undirected,750,,,3,3
6,2,Undirected,751,,,3,3
6,6,Undirected,752,,,13,3
6,6,Undirected,753,,,21,3
0,0,Undirected,754,,,3,3
1,1,Undirected,755,,,5,3
1,1,Undirected,756,,,3,3
1,1,Undirected,757,,,7,3
1,1,Undirected,758,,,8,3
1,1,Undirected,759,,,5,3
0,1,Undirected,760,,,10,3
0,1,Undirected,761,,,5,3
0,1,Undirected,762,,,4,3
0,0,Undirected,763,,,8,3
0,1,Undirected,764,,,13,3
0,1,Undirected,765,,,10,3
0,1,Undirected,766,,,4,3
2,2,Undirected,767,,,3,3
2,2,Undirected,768,,,3,3
2,2,Undirected,769,,,12,3
2,0,Undirected,770,,,3,3
2,2,Undirected,771,,,4,3
2,2,Undirected,772,,,6,3
2,2,Undirected,773,,,3,3
1,1,Undirected,774,,,5,3
1,1,Undirected,775,,,6,3
7,7,Undirected,776,,,5,3
1,1,Undirected,777,,,10,3
1,1,Undirected,778,,,3,3
1,1,Undirected,779,,,29,3
1,1,Undirected,780,,,7,3
1,0,Undirected,781,,,3,3
1,1,Undirected,782,,,35,3
1,2,Undirected,783,,,3,3
1,1,Undirected,784,,,6,3
1,1,Undirected,785,,,4,3
1,1,Undirected,786,,,5,3
1,1,Undirected,787,,,15,3
1,1,Undirected,788,,,3,3
1,1,Undirected,789,,,4,3
1,1,Undirected,790,,,9,3
1,3,Undirected,791,,,5,3
1,1,Undirected,792,,,15,3
1,1,Undirected,793,,,10,3
1,1,Undirected,794,,,4,3
2,2,Undirected,795,,,3,3
1,1,Undirected,796,,,3,3
4,4,Undirected,797,,,4,3
4,4,Undirected,798,,,4,3
4,4,Undirected,799,,,9,3
4,4,Undirected,800,,,12,3
4,4,Undirected,801,,,10,3
4,4,Undirected,802,,,14,3
4,4,Undirected,803,,,4,3
4,4,Undirected,804,,,20,3
4,4,Undirected,805,,,8,3
4,4,Undirected,806,,,6,3
4,4,Undirected,807,,,14,3
1,1,Undirected,808,,,3,3
1,1,Undirected,809,,,3,3
1,1,Undirected,810,,,4,3
1,0,Undirected,811,,,6,3
1,1,Undirected,812,,,34,3
1,1,Undirected,813,,,5,3
1,1,Undirected,814,,,10,3
1,1,Undirected,815,,,5,3
1,1,Undirected,816,,,3,3
1,1,Undirected,817,,,12,3
2,2,Undirected,818,,,3,3
2,1,Undirected,819,,,3,3
2,2,Undirected,820,,,3,3
1,1,Undirected,821,,,8,3
7,4,Undirected,822,,,5,3
1,1,Undirected,823,,,6,3
3,3,Undirected,824,,,6,3
3,4,Undirected,825,,,7,3
3,3,Undirected,826,,,9,3
3,3,Undirected,827,,,38,3
2,1,Undirected,828,,,3,3
6,1,Undirected,829,,,4,3
6,6,Undirected,830,,,5,3
6,6,Undirected,831,,,6,3
6,6,Undirected,832,,,5,3
6,1,Undirected,833,,,3,3
6,6,Undirected,834,,,6,3
6,1,Undirected,835,,,5,3
1,1,Undirected,836,,,4,3
4,4,Undirected,837,,,3,3
4,4,Undirected,838,,,4,3
4,4,Undirected,839,,,3,3
4,4,Undirected,840,,,4,3
6,6,Undirected,841,,,6,3
1,1,Undirected,842,,,4,3
1,1,Undirected,843,,,7,3
1,1,Undirected,844,,,4,3
0,0,Undirected,845,,,3,3
1,1,Undirected,846,,,3,3
1,1,Undirected,847,,,41,3
1,1,Undirected,848,,,9,3
1,5,Undirected,849,,,4,3
1,1,Undirected,850,,,12,3
1,1,Undirected,851,,,3,3
2,2,Undirected,852,,,8,3
2,2,Undirected,853,,,4,3
4,4,Undirected,854,,,3,3
1,1,Undirected,855,,,4,3
1,1,Undirected,856,,,5,3
1,1,Undirected,857,,,4,3
1,1,Undirected,858,,,5,3
4,4,Undirected,859,,,3,3
4,4,Undirected,860,,,6,3
4,4,Undirected,861,,,4,3
4,0,Undirected,862,,,3,3
4,4,Undirected,863,,,4,3
4,4,Undirected,864,,,4,3
3,3,Undirected,865,,,3,3
1,1,Undirected,866,,,4,3
2,2,Undirected,867,,,3,3
1,2,Undirected,868,,,6,3
1,1,Undirected,869,,,4,3
1,0,Undirected,870,,,3,3
1,1,Undirected,871,,,31,3
1,1,Undirected,872,,,14,3
1,1,Undirected,873,,,5,3
1,1,Undirected,874,,,3,3
2,2,Undirected,875,,,4,3
2,2,Undirected,876,,,4,3
1,1,Undirected,877,,,7,3
1,1,Undirected,878,,,27,3
1,1,Undirected,879,,,4,3
6,6,Undirected,880,,,10,3
6,6,Undirected,881,,,19,3
6,1,Undirected,882,,,3,3
6,6,Undirected,883,,,16,3
5,5,Undirected,884,,,6,3
1,1,Undirected,885,,,12,3
1,1,Undirected,886,,,5,3
1,1,Undirected,887,,,5,3
3,3,Undirected,888,,,4,3
3,3,Undirected,889,,,4,3
4,4,Undirected,890,,,15,3
4,4,Undirected,891,,,4,3
4,4,Undirected,892,,,3,3
4,4,Undirected,893,,,7,3
4,4,Undirected,894,,,3,3
4,4,Undirected,895,,,5,3
0,0,Undirected,896,,,3,3
0,0,Undirected,897,,,4,3
6,6,Undirected,898,,,7,3
6,6,Undirected,899,,,10,3
0,2,Undirected,900,,,4,3
0,0,Undirected,901,,,4,3
8,8,Undirected,902,,,3,3
4,4,Undirected,903,,,4,3
4,4,Undirected,904,,,8,3
4,4,Undirected,905,,,5,3
4,4,Undirected,906,,,5,3
4,4,Undirected,907,,,11,3
2,2,Undirected,908,,,8,3
2,2,Undirected,909,,,3,3
0,0,Undirected,910,,,4,3
0,1,Undirected,911,,,4,3
0,3,Undirected,912,,,17,3
0,1,Undirected,913,,,5,3
0,1,Undirected,914,,,4,3
5,5,Undirected,915,,,3,3
5,0,Undirected,916,,,8,3
5,5,Undirected,917,,,7,3
5,5,Undirected,918,,,3,3
2,2,Undirected,919,,,16,3
7,2,Undirected,920,,,13,3
7,1,Undirected,921,,,7,3
7,7,Undirected,922,,,8,3
2,2,Undirected,923,,,3,3
2,2,Undirected,924,,,4,3
2,2,Undirected,925,,,5,3
2,0,Undirected,926,,,11,3
2,2,Undirected,927,,,4,3
2,2,Undirected,928,,,8,3
2,1,Undirected,929,,,17,3
2,3,Undirected,930,,,4,3
2,2,Undirected,931,,,4,3
2,2,Undirected,932,,,3,3
2,7,Undirected,933,,,11,3
2,2,Undirected,934,,,3,3
2,1,Undirected,935,,,15,3
2,1,Undirected,936,,,15,3
2,2,Undirected,937,,,3,3
2,2,Undirected,938,,,27,3
2,2,Undirected,939,,,4,3
2,2,Undirected,940,,,3,3
1,1,Undirected,941,,,9,3
0,6,Undirected,942,,,5,3
0,1,Undirected,943,,,3,3
0,3,Undirected,944,,,7,3
0,6,Undirected,945,,,6,3
0,1,Undirected,946,,,8,3
0,1,Undirected,947,,,9,3
0,1,Undirected,948,,,4,3
0,5,Undirected,949,,,6,3
2,2,Undirected,950,,,3,3
0,2,Undirected,951,,,3,3
0,1,Undirected,952,,,6,3
0,1,Undirected,953,,,4,3
0,0,Undirected,954,,,6,3
0,0,Undirected,955,,,6,3
0,0,Undirected,956,,,4,3
0,0,Undirected,957,,,3,3
0,0,Undirected,958,,,5,3
2,2,Undirected,959,,,6,3
4,4,Undirected,960,,,6,3
4,4,Undirected,961,,,8,3
2,2,Undirected,962,,,4,3
3,3,Undirected,963,,,6,3
4,4,Undirected,964,,,19,3
4,3,Undirected,965,,,18,3
6,1,Undirected,966,,,8,3
6,6,Undirected,967,,,13,3
6,6,Undirected,968,,,14,3
6,1,Undirected,969,,,4,3
1,1,Undirected,970,,,8,3
1,1,Undirected,971,,,3,3
1,1,Undirected,972,,,3,3
1,1,Undirected,973,,,78,3
1,1,Undirected,974,,,3,3
1,1,Undirected,975,,,3,3
1,1,Undirected,976,,,4,3
1,1,Undirected,977,,,5,3
4,4,Undirected,978,,,4,3
3,3,Undirected,979,,,12,3
1,1,Undirected,980,,,3,3
1,1,Undirected,981,,,3,3
1,1,Undirected,982,,,23,3
1,1,Undirected,983,,,11,3
6,6,Undirected,984,,,3,3
3,3,Undirected,985,,,3,3
3,1,Undirected,986,,,3,3
0,0,Undirected,987,,,3,3
3,1,Undirected,988,,,3,3
3,1,Undirected,989,,,7,3
3,1,Undirected,990,,,15,3
4,4,Undirected,991,,,5,3
4,4,Undirected,992,,,9,3
1,1,Undirected,993,,,7,3
1,1,Undirected,994,,,5,3
2,6,Undirected,995,,,3,3
2,2,Undirected,996,,,6,3
1,1,Undirected,997,,,8,3
1,1,Undirected,998,,,5,3
4,4,Undirected,999,,,11,3
1,1,Undirected,1000,,,3,3
1,1,Undirected,1001,,,44,3
1,1,Undirected,1002,,,27,3
1,5,Undirected,1003,,,4,3
1,1,Undirected,1004,,,5,3
1,1,Undirected,1005,,,5,3
1,2,Undirected,1006,,,4,3
0,0,Undirected,1007,,,3,3
